CustomerID,SalesOrderNumber,SalesAmount,OrderDate,,,,,,,,,,,,,
13284,SO55597,2374.47,4/3/2013,,,,,,,,,,,,,
20995,SO56684,548.98,4/23/2013,,,,,,,,,,,,,
17172,SO63782,68.49,8/7/2013,,,,,,,,,,,,,
15376,SO69815,78.98,11/1/2013,,,,,,,,,,,,,
25945,SO69941,548.98,11/2/2013,,,,,,,,,,,,,
16412,SO56445,2478.24,4/19/2013,,,,,,,,,,,,,
11351,SO44889,3374.99,6/12/2011,,,,,,,,,,,,,
18341,SO74604,67.93,1/12/2014,,,,,,,,,,,,,
22782,SO62623,567.76,7/22/2013,,,,,,,,,,,,,
14834,SO72652,819.48,12/9/2013,,,,,,,,,,,,,
23518,SO74119,4.99,12/28/2013,,,,,,,,,,,,,
11504,SO57254,2.29,5/1/2013,,,,,,,,,,,,,
20625,SO63869,2451.3,8/8/2013,,,,,,,,,,,,,
23457,SO65895,69.97,9/7/2013,,,,,,,,,,,,,
23142,SO66310,556.93,9/13/2013,,,,,,,,,,,,,
17168,SO59782,4.99,6/9/2013,,,,,,,,,,,,,
16934,SO67048,26.97,9/25/2013,,,,,,,,,,,,,
28070,SO43986,3578.27,2/11/2011,,,,,,,,,,,,,
20452,SO46300,3578.27,11/23/2011,,,,,,,,,,,,,
14531,SO53269,118.96,2/24/2013,,,,,,,,,,,,,
26469,SO53887,64.97,3/5/2013,,,,,,,,,,,,,
17569,SO53370,64.47,2/26/2013,,,,,,,,,,,,,
20001,SO56755,1155.48,4/24/2013,,,,,,,,,,,,,
11530,SO60974,6.28,6/27/2013,,,,,,,,,,,,,
21686,SO62417,9.99,7/19/2013,,,,,,,,,,,,,
23802,SO72209,32.6,12/3/2013,,,,,,,,,,,,,
13633,SO72848,2384.07,12/11/2013,,,,,,,,,,,,,
12917,SO46547,3578.27,12/21/2011,,,,,,,,,,,,,
20630,SO69797,74.98,11/1/2013,,,,,,,,,,,,,
12632,SO57251,2475.95,5/1/2013,,,,,,,,,,,,,
12368,SO71664,34.99,11/27/2013,,,,,,,,,,,,,
23122,SO63063,13.98,7/30/2013,,,,,,,,,,,,,
26822,SO71468,2442.03,11/24/2013,,,,,,,,,,,,,
22873,SO62573,539.99,7/21/2013,,,,,,,,,,,,,
26396,SO74747,118.96,1/16/2014,,,,,,,,,,,,,
13974,SO48948,2071.4196,7/18/2012,,,,,,,,,,,,,
13945,SO54451,56.97,3/15/2013,,,,,,,,,,,,,
12372,SO55748,7.28,4/6/2013,,,,,,,,,,,,,
12565,SO67816,93.46,10/5/2013,,,,,,,,,,,,,
20878,SO68733,1155.48,10/19/2013,,,,,,,,,,,,,
21633,SO54900,64.98,3/23/2013,,,,,,,,,,,,,
25619,SO65435,1273.83,8/30/2013,,,,,,,,,,,,,
25246,SO70381,27.77,11/9/2013,,,,,,,,,,,,,
15194,SO46852,782.99,1/18/2012,,,,,,,,,,,,,
25999,SO48686,2181.5625,6/25/2012,,,,,,,,,,,,,
11091,SO52420,53.99,2/8/2013,,,,,,,,,,,,,
12957,SO58053,35,5/15/2013,,,,,,,,,,,,,
12544,SO73613,8.99,12/21/2013,,,,,,,,,,,,,
18742,SO74558,2.29,1/11/2014,,,,,,,,,,,,,
14716,SO47793,2443.35,4/9/2012,,,,,,,,,,,,,
17853,SO62906,29.98,7/27/2013,,,,,,,,,,,,,
28784,SO73580,43.98,12/21/2013,,,,,,,,,,,,,
12112,SO46314,3578.27,11/27/2011,,,,,,,,,,,,,
24675,SO53867,2419.06,3/4/2013,,,,,,,,,,,,,
11938,SO53980,7.95,3/7/2013,,,,,,,,,,,,,
21291,SO73490,1735.98,12/19/2013,,,,,,,,,,,,,
14428,SO53132,2413.06,2/21/2013,,,,,,,,,,,,,
25366,SO54520,1243.84,3/16/2013,,,,,,,,,,,,,
23147,SO70772,157.27,11/14/2013,,,,,,,,,,,,,
11349,SO74649,67.97,1/13/2014,,,,,,,,,,,,,
15954,SO50966,782.99,12/16/2012,,,,,,,,,,,,,
11632,SO61675,63.97,7/7/2013,,,,,,,,,,,,,
15868,SO75122,30.97,1/28/2014,,,,,,,,,,,,,
13495,SO54913,42.97,3/23/2013,,,,,,,,,,,,,
16193,SO56822,85.48,4/26/2013,,,,,,,,,,,,,
24579,SO73214,38.98,12/16/2013,,,,,,,,,,,,,
19091,SO74257,21.98,1/1/2014,,,,,,,,,,,,,
28989,SO44971,3578.27,6/21/2011,,,,,,,,,,,,,
25292,SO57975,158.88,5/14/2013,,,,,,,,,,,,,
25034,SO60552,1164.47,6/20/2013,,,,,,,,,,,,,
17804,SO60992,73.96,6/27/2013,,,,,,,,,,,,,
13833,SO71046,106.96,11/18/2013,,,,,,,,,,,,,
14627,SO61132,7.28,6/29/2013,,,,,,,,,,,,,
24975,SO68648,67.93,10/18/2013,,,,,,,,,,,,,
24496,SO46425,3578.27,12/4/2011,,,,,,,,,,,,,
24561,SO52392,3.99,2/7/2013,,,,,,,,,,,,,
27746,SO53441,628.97,2/27/2013,,,,,,,,,,,,,
25284,SO59260,2419.06,6/1/2013,,,,,,,,,,,,,
18883,SO69694,56.97,10/30/2013,,,,,,,,,,,,,
11044,SO70074,2329.99,11/4/2013,,,,,,,,,,,,,
27578,SO43762,3578.27,1/14/2011,,,,,,,,,,,,,
12584,SO47174,2071.4196,2/10/2012,,,,,,,,,,,,,
15481,SO48915,782.99,7/14/2012,,,,,,,,,,,,,
26095,SO64089,15.23,8/12/2013,,,,,,,,,,,,,
13000,SO47798,2071.4196,4/9/2012,,,,,,,,,,,,,
25238,SO59586,7.28,6/6/2013,,,,,,,,,,,,,
11200,SO64255,27.28,8/15/2013,,,,,,,,,,,,,
23900,SO64783,539.99,8/22/2013,,,,,,,,,,,,,
25708,SO44986,699.0982,6/23/2011,,,,,,,,,,,,,
26952,SO60162,751.34,6/14/2013,,,,,,,,,,,,,
15428,SO72696,848.47,12/9/2013,,,,,,,,,,,,,
11245,SO51178,2334.97,12/28/2012,,,,,,,,,,,,,
17333,SO63012,8.99,7/29/2013,,,,,,,,,,,,,
15801,SO71677,2332.28,11/27/2013,,,,,,,,,,,,,
13540,SO43975,3578.27,2/9/2011,,,,,,,,,,,,,
17186,SO61516,7.28,7/4/2013,,,,,,,,,,,,,
20637,SO57868,9.99,5/12/2013,,,,,,,,,,,,,
29088,SO63752,756.33,8/6/2013,,,,,,,,,,,,,
17586,SO67835,1750.98,10/5/2013,,,,,,,,,,,,,
25277,SO68418,96.07,10/15/2013,,,,,,,,,,,,,
23990,SO70371,548.98,11/8/2013,,,,,,,,,,,,,
12475,SO49607,2071.4196,9/3/2012,,,,,,,,,,,,,
20574,SO56988,38.98,4/29/2013,,,,,,,,,,,,,
20147,SO60485,37.97,6/19/2013,,,,,,,,,,,,,
11656,SO66183,74.98,9/11/2013,,,,,,,,,,,,,
19391,SO66978,42.93,9/24/2013,,,,,,,,,,,,,
14326,SO68341,765.32,10/13/2013,,,,,,,,,,,,,
25036,SO49555,1000.4375,8/28/2012,,,,,,,,,,,,,
15792,SO50819,2071.4196,12/3/2012,,,,,,,,,,,,,
12099,SO70100,8.99,11/5/2013,,,,,,,,,,,,,
11787,SO70126,74.98,11/5/2013,,,,,,,,,,,,,
11124,SO44595,3399.99,5/5/2011,,,,,,,,,,,,,
28392,SO52254,23.78,2/4/2013,,,,,,,,,,,,,
18496,SO54586,2543.44,3/18/2013,,,,,,,,,,,,,
23650,SO58712,39.98,5/27/2013,,,,,,,,,,,,,
21971,SO61975,32.28,7/12/2013,,,,,,,,,,,,,
29218,SO65407,37.97,8/30/2013,,,,,,,,,,,,,
15902,SO50392,782.99,11/2/2012,,,,,,,,,,,,,
24713,SO53432,7.28,2/27/2013,,,,,,,,,,,,,
28928,SO55224,2473.05,3/29/2013,,,,,,,,,,,,,
12667,SO56950,2344.96,4/28/2013,,,,,,,,,,,,,
23819,SO62011,1223.84,7/12/2013,,,,,,,,,,,,,
11300,SO64195,21.49,8/14/2013,,,,,,,,,,,,,
13319,SO47105,2181.5625,2/2/2012,,,,,,,,,,,,,
11673,SO53818,137.96,3/3/2013,,,,,,,,,,,,,
13939,SO54131,902.46,3/9/2013,,,,,,,,,,,,,
14598,SO59384,2445.94,6/3/2013,,,,,,,,,,,,,
13509,SO58166,33.98,5/17/2013,,,,,,,,,,,,,
19971,SO60238,2478.34,6/15/2013,,,,,,,,,,,,,
24632,SO61087,2483.03,6/28/2013,,,,,,,,,,,,,
19012,SO64024,119.98,8/11/2013,,,,,,,,,,,,,
26502,SO65691,27.28,9/4/2013,,,,,,,,,,,,,
15237,SO68740,31.27,10/20/2013,,,,,,,,,,,,,
16155,SO71074,2440.47,11/18/2013,,,,,,,,,,,,,
12817,SO46301,3578.27,11/24/2011,,,,,,,,,,,,,
29117,SO59345,9.99,6/3/2013,,,,,,,,,,,,,
20804,SO62655,24.99,7/23/2013,,,,,,,,,,,,,
12023,SO67683,2354.99,10/3/2013,,,,,,,,,,,,,
17391,SO75012,4.99,1/25/2014,,,,,,,,,,,,,
20206,SO46742,2049.0982,1/5/2012,,,,,,,,,,,,,
13479,SO64821,75.97,8/23/2013,,,,,,,,,,,,,
16678,SO65000,2419.96,8/26/2013,,,,,,,,,,,,,
15752,SO50879,2071.4196,12/8/2012,,,,,,,,,,,,,
14166,SO52749,71.97,2/14/2013,,,,,,,,,,,,,
15226,SO68605,2319.99,10/17/2013,,,,,,,,,,,,,
12403,SO71175,67.27,11/20/2013,,,,,,,,,,,,,
15354,SO45617,3578.27,9/3/2011,,,,,,,,,,,,,
17964,SO52467,1214.85,2/8/2013,,,,,,,,,,,,,
16515,SO54587,1155.48,3/18/2013,,,,,,,,,,,,,
28106,SO56234,12.94,4/15/2013,,,,,,,,,,,,,
23811,SO69151,548.98,10/25/2013,,,,,,,,,,,,,
14236,SO69242,1268.84,10/26/2013,,,,,,,,,,,,,
26062,SO58205,49.48,5/18/2013,,,,,,,,,,,,,
13658,SO60734,2344.26,6/23/2013,,,,,,,,,,,,,
13720,SO66313,1155.48,9/13/2013,,,,,,,,,,,,,
18019,SO71630,2309.97,11/27/2013,,,,,,,,,,,,,
13760,SO74313,68.97,1/3/2014,,,,,,,,,,,,,
14769,SO45623,3578.27,9/4/2011,,,,,,,,,,,,,
22817,SO72968,2400.93,12/13/2013,,,,,,,,,,,,,
14083,SO47535,1000.4375,3/12/2012,,,,,,,,,,,,,
21963,SO57482,39.99,5/5/2013,,,,,,,,,,,,,
11594,SO64420,88.98,8/17/2013,,,,,,,,,,,,,
28223,SO44410,3578.27,4/16/2011,,,,,,,,,,,,,
21994,SO47752,2181.5625,4/1/2012,,,,,,,,,,,,,
11392,SO55212,28.99,3/29/2013,,,,,,,,,,,,,
23060,SO59161,126.93,5/31/2013,,,,,,,,,,,,,
22379,SO69699,27.77,10/30/2013,,,,,,,,,,,,,
11039,SO43966,3399.99,2/7/2011,,,,,,,,,,,,,
22999,SO63413,553.97,8/1/2013,,,,,,,,,,,,,
23201,SO64135,29.99,8/13/2013,,,,,,,,,,,,,
18401,SO69289,2294.99,10/27/2013,,,,,,,,,,,,,
17323,SO54826,8.99,3/22/2013,,,,,,,,,,,,,
13528,SO64598,2459.62,8/19/2013,,,,,,,,,,,,,
12830,SO74040,2337.27,12/27/2013,,,,,,,,,,,,,
22995,SO45503,3578.27,8/26/2011,,,,,,,,,,,,,
27089,SO49815,2049.0982,9/27/2012,,,,,,,,,,,,,
26631,SO66753,742.35,9/20/2013,,,,,,,,,,,,,
20913,SO50377,782.99,11/1/2012,,,,,,,,,,,,,
14124,SO56915,32.6,4/28/2013,,,,,,,,,,,,,
12181,SO46416,3578.27,12/3/2011,,,,,,,,,,,,,
20242,SO60102,2490.18,6/13/2013,,,,,,,,,,,,,
13005,SO64245,64.97,8/15/2013,,,,,,,,,,,,,
11808,SO56293,94.48,4/16/2013,,,,,,,,,,,,,
20633,SO67715,68.97,10/4/2013,,,,,,,,,,,,,
28066,SO71477,2419.06,11/24/2013,,,,,,,,,,,,,
16258,SO73453,63.97,12/19/2013,,,,,,,,,,,,,
20134,SO75055,148.98,1/26/2014,,,,,,,,,,,,,
18846,SO74318,132.97,1/3/2014,,,,,,,,,,,,,
14344,SO56431,63.97,4/19/2013,,,,,,,,,,,,,
17762,SO57701,1754.98,5/9/2013,,,,,,,,,,,,,
14270,SO57826,793.76,5/11/2013,,,,,,,,,,,,,
19473,SO59267,1134.47,6/1/2013,,,,,,,,,,,,,
13104,SO48530,2071.4196,6/10/2012,,,,,,,,,,,,,
13521,SO48664,2071.4196,6/22/2012,,,,,,,,,,,,,
28780,SO60048,7.95,6/13/2013,,,,,,,,,,,,,
11106,SO60242,2384.07,6/15/2013,,,,,,,,,,,,,
29238,SO66550,819.83,9/17/2013,,,,,,,,,,,,,
11778,SO46000,3578.27,10/27/2011,,,,,,,,,,,,,
23553,SO64981,4.99,8/26/2013,,,,,,,,,,,,,
11692,SO74792,53.99,1/18/2014,,,,,,,,,,,,,
13541,SO44068,3578.27,2/28/2011,,,,,,,,,,,,,
15102,SO71533,36.27,11/25/2013,,,,,,,,,,,,,
13292,SO47247,2181.5625,2/18/2012,,,,,,,,,,,,,
16633,SO62479,71.58,7/20/2013,,,,,,,,,,,,,
15256,SO70990,848.47,11/17/2013,,,,,,,,,,,,,
28154,SO44211,3578.27,3/18/2011,,,,,,,,,,,,,
21889,SO47525,2181.5625,3/10/2012,,,,,,,,,,,,,
11113,SO52072,49.97,2/1/2013,,,,,,,,,,,,,
18123,SO53799,4.99,3/3/2013,,,,,,,,,,,,,
11425,SO61734,574.98,7/8/2013,,,,,,,,,,,,,
16285,SO74741,76.94,1/16/2014,,,,,,,,,,,,,
15648,SO50335,2071.4196,10/28/2012,,,,,,,,,,,,,
29130,SO52348,7.28,2/6/2013,,,,,,,,,,,,,
19969,SO59585,30.48,6/6/2013,,,,,,,,,,,,,
11211,SO67652,63.97,10/3/2013,,,,,,,,,,,,,
28680,SO69036,31.27,10/24/2013,,,,,,,,,,,,,
11215,SO69670,2.29,10/30/2013,,,,,,,,,,,,,
19703,SO52937,69.99,2/18/2013,,,,,,,,,,,,,
29203,SO61589,756.33,7/5/2013,,,,,,,,,,,,,
21108,SO66162,819.48,9/11/2013,,,,,,,,,,,,,
24327,SO73928,548.98,12/25/2013,,,,,,,,,,,,,
13559,SO44056,3578.27,2/26/2011,,,,,,,,,,,,,
20418,SO46292,3578.27,11/22/2011,,,,,,,,,,,,,
19499,SO52167,2492.32,2/3/2013,,,,,,,,,,,,,
25375,SO74924,32.6,1/22/2014,,,,,,,,,,,,,
23421,SO48826,2443.35,7/3/2012,,,,,,,,,,,,,
18907,SO51473,588.96,1/15/2013,,,,,,,,,,,,,
15217,SO52780,31.27,2/15/2013,,,,,,,,,,,,,
19557,SO56260,1779.97,4/15/2013,,,,,,,,,,,,,
25679,SO65842,39.98,9/6/2013,,,,,,,,,,,,,
24301,SO68191,1700.99,10/11/2013,,,,,,,,,,,,,
19587,SO56189,21.49,4/14/2013,,,,,,,,,,,,,
23557,SO57984,7.28,5/14/2013,,,,,,,,,,,,,
16802,SO52903,13.98,2/17/2013,,,,,,,,,,,,,
11879,SO69907,99.47,11/2/2013,,,,,,,,,,,,,
26169,SO71110,36.27,11/19/2013,,,,,,,,,,,,,
19353,SO44422,699.0982,4/18/2011,,,,,,,,,,,,,
17485,SO54738,76.96,3/20/2013,,,,,,,,,,,,,
13575,SO63504,2457.33,8/3/2013,,,,,,,,,,,,,
21037,SO72323,811.32,12/4/2013,,,,,,,,,,,,,
14626,SO55700,32.6,4/5/2013,,,,,,,,,,,,,
27065,SO61329,68.97,7/1/2013,,,,,,,,,,,,,
11784,SO67655,25.48,10/3/2013,,,,,,,,,,,,,
22833,SO68988,29.48,10/23/2013,,,,,,,,,,,,,
21737,SO69975,60.47,11/3/2013,,,,,,,,,,,,,
11309,SO74376,2.29,1/5/2014,,,,,,,,,,,,,
20829,SO48656,782.99,6/22/2012,,,,,,,,,,,,,
15042,SO66059,1735.98,9/9/2013,,,,,,,,,,,,,
11133,SO74212,71.96,12/30/2013,,,,,,,,,,,,,
29110,SO44930,3578.27,6/17/2011,,,,,,,,,,,,,
27901,SO56482,2433.04,4/19/2013,,,,,,,,,,,,,
29276,SO45152,3578.27,7/14/2011,,,,,,,,,,,,,
18520,SO56294,78.98,4/16/2013,,,,,,,,,,,,,
15852,SO66131,2439.99,9/10/2013,,,,,,,,,,,,,
13944,SO57550,71.58,5/6/2013,,,,,,,,,,,,,
21724,SO61988,14.98,7/12/2013,,,,,,,,,,,,,
22214,SO67352,42.28,9/29/2013,,,,,,,,,,,,,
14255,SO48507,1000.4375,6/9/2012,,,,,,,,,,,,,
20965,SO61695,29.99,7/7/2013,,,,,,,,,,,,,
18124,SO66465,56.97,9/16/2013,,,,,,,,,,,,,
18535,SO75011,29.99,1/25/2014,,,,,,,,,,,,,
15021,SO54718,29.99,3/20/2013,,,,,,,,,,,,,
21571,SO67465,2443.35,9/30/2013,,,,,,,,,,,,,
28432,SO69612,28.99,10/29/2013,,,,,,,,,,,,,
22400,SO48098,2181.5625,4/30/2012,,,,,,,,,,,,,
14457,SO62855,2359.46,7/26/2013,,,,,,,,,,,,,
15298,SO71171,7.28,11/20/2013,,,,,,,,,,,,,
11091,SO74373,34.99,1/5/2014,,,,,,,,,,,,,
14739,SO45751,699.0982,9/23/2011,,,,,,,,,,,,,
17507,SO63381,68.97,8/1/2013,,,,,,,,,,,,,
11418,SO73297,39.98,12/17/2013,,,,,,,,,,,,,
26439,SO48114,782.99,5/4/2012,,,,,,,,,,,,,
24249,SO67073,574.98,9/25/2013,,,,,,,,,,,,,
14895,SO68061,804.48,10/9/2013,,,,,,,,,,,,,
11718,SO53958,37.29,3/6/2013,,,,,,,,,,,,,
12575,SO67189,618.98,9/27/2013,,,,,,,,,,,,,
25226,SO51025,1000.4375,12/22/2012,,,,,,,,,,,,,
13163,SO59110,30.97,5/30/2013,,,,,,,,,,,,,
11755,SO62583,7.28,7/22/2013,,,,,,,,,,,,,
12894,SO67123,35,9/26/2013,,,,,,,,,,,,,
27671,SO43741,3578.27,1/9/2011,,,,,,,,,,,,,
25887,SO44156,3399.99,3/4/2011,,,,,,,,,,,,,
18706,SO54867,2482.23,3/22/2013,,,,,,,,,,,,,
23015,SO64167,563.77,8/13/2013,,,,,,,,,,,,,
12851,SO71588,71.58,11/26/2013,,,,,,,,,,,,,
29032,SO44908,3578.27,6/14/2011,,,,,,,,,,,,,
25574,SO60933,1273.83,6/26/2013,,,,,,,,,,,,,
24066,SO67978,2514.93,10/8/2013,,,,,,,,,,,,,
11921,SO68741,26.97,10/20/2013,,,,,,,,,,,,,
16574,SO53902,4.99,3/5/2013,,,,,,,,,,,,,
24903,SO54103,1164.47,3/9/2013,,,,,,,,,,,,,
25075,SO57422,2469.05,5/3/2013,,,,,,,,,,,,,
29365,SO69843,778.62,11/1/2013,,,,,,,,,,,,,
27502,SO51993,69.99,1/30/2013,,,,,,,,,,,,,
15559,SO53203,71.58,2/23/2013,,,,,,,,,,,,,
24548,SO58272,38.98,5/19/2013,,,,,,,,,,,,,
16704,SO60848,53.99,6/25/2013,,,,,,,,,,,,,
18314,SO61445,23.78,7/3/2013,,,,,,,,,,,,,
22889,SO71547,2393.06,11/25/2013,,,,,,,,,,,,,
15756,SO51060,2071.4196,12/25/2012,,,,,,,,,,,,,
11015,SO51520,2500.97,1/18/2013,,,,,,,,,,,,,
20703,SO63873,1735.98,8/8/2013,,,,,,,,,,,,,
25903,SO44378,3374.99,4/10/2011,,,,,,,,,,,,,
17097,SO48458,2181.5625,6/5/2012,,,,,,,,,,,,,
23994,SO49799,2181.5625,9/25/2012,,,,,,,,,,,,,
11287,SO67507,33.98,10/1/2013,,,,,,,,,,,,,
15554,SO51626,574.98,1/24/2013,,,,,,,,,,,,,
17805,SO59105,32.28,5/30/2013,,,,,,,,,,,,,
11215,SO52778,98.96,2/15/2013,,,,,,,,,,,,,
19113,SO60694,1184.46,6/22/2013,,,,,,,,,,,,,
15436,SO66924,1700.99,9/23/2013,,,,,,,,,,,,,
11631,SO69906,74.98,11/2/2013,,,,,,,,,,,,,
21927,SO73857,1145.48,12/24/2013,,,,,,,,,,,,,
26820,SO74331,3.99,1/3/2014,,,,,,,,,,,,,
14167,SO45432,3578.27,8/14/2011,,,,,,,,,,,,,
23797,SO56078,67.59,4/12/2013,,,,,,,,,,,,,
13116,SO67087,38.98,9/26/2013,,,,,,,,,,,,,
11233,SO59716,28.48,6/8/2013,,,,,,,,,,,,,
15481,SO64427,2369.97,8/17/2013,,,,,,,,,,,,,
26250,SO52735,156.27,2/14/2013,,,,,,,,,,,,,
14890,SO60158,21.98,6/14/2013,,,,,,,,,,,,,
13645,SO62079,2369.97,7/13/2013,,,,,,,,,,,,,
17917,SO44417,3578.27,4/17/2011,,,,,,,,,,,,,
29319,SO57360,2447.05,5/2/2013,,,,,,,,,,,,,
21987,SO47939,2181.5625,4/27/2012,,,,,,,,,,,,,
27471,SO50992,782.99,12/18/2012,,,,,,,,,,,,,
26366,SO70125,49.97,11/5/2013,,,,,,,,,,,,,
25604,SO73325,1174.48,12/17/2013,,,,,,,,,,,,,
25711,SO45183,699.0982,7/18/2011,,,,,,,,,,,,,
22200,SO47817,2181.5625,4/11/2012,,,,,,,,,,,,,
23277,SO52235,22.93,2/4/2013,,,,,,,,,,,,,
21021,SO52327,628.97,2/5/2013,,,,,,,,,,,,,
22903,SO56996,2475.95,4/29/2013,,,,,,,,,,,,,
25387,SO58067,1249.84,5/15/2013,,,,,,,,,,,,,
15878,SO70893,78.98,11/16/2013,,,,,,,,,,,,,
25790,SO74406,69.46,1/5/2014,,,,,,,,,,,,,
25192,SO57896,2480.99,5/12/2013,,,,,,,,,,,,,
28315,SO59815,556.93,6/9/2013,,,,,,,,,,,,,
23043,SO73524,29.99,12/20/2013,,,,,,,,,,,,,
25755,SO65362,6.28,8/29/2013,,,,,,,,,,,,,
16579,SO70054,69.99,11/4/2013,,,,,,,,,,,,,
18013,SO74683,27.77,1/14/2014,,,,,,,,,,,,,
14115,SO59807,2297.28,6/9/2013,,,,,,,,,,,,,
23505,SO69856,616.95,11/1/2013,,,,,,,,,,,,,
13514,SO44011,3578.27,2/17/2011,,,,,,,,,,,,,
26332,SO64318,49.48,8/16/2013,,,,,,,,,,,,,
26033,SO67463,1120.49,9/30/2013,,,,,,,,,,,,,
15965,SO50967,782.99,12/16/2012,,,,,,,,,,,,,
22282,SO52015,574.98,1/30/2013,,,,,,,,,,,,,
14604,SO57501,78.98,5/5/2013,,,,,,,,,,,,,
18077,SO59111,81.46,5/30/2013,,,,,,,,,,,,,
11279,SO60671,42.28,6/22/2013,,,,,,,,,,,,,
21335,SO63610,1183.47,8/4/2013,,,,,,,,,,,,,
17218,SO66766,2318.96,9/21/2013,,,,,,,,,,,,,
27117,SO69074,2419.06,10/24/2013,,,,,,,,,,,,,
26119,SO73123,64.97,12/15/2013,,,,,,,,,,,,,
26917,SO73713,556.26,12/22/2013,,,,,,,,,,,,,
27623,SO43747,3578.27,1/11/2011,,,,,,,,,,,,,
13015,SO51912,35,1/28/2013,,,,,,,,,,,,,
21377,SO59416,69.99,6/4/2013,,,,,,,,,,,,,
18726,SO45128,3578.27,7/10/2011,,,,,,,,,,,,,
12388,SO64619,2329.98,8/20/2013,,,,,,,,,,,,,
17881,SO74807,32.27,1/18/2014,,,,,,,,,,,,,
12867,SO50911,2071.4196,12/11/2012,,,,,,,,,,,,,
18716,SO45145,3578.27,7/12/2011,,,,,,,,,,,,,
12386,SO49196,2071.4196,8/2/2012,,,,,,,,,,,,,
21747,SO53658,539.99,2/28/2013,,,,,,,,,,,,,
16821,SO64548,2344.96,8/19/2013,,,,,,,,,,,,,
12510,SO45508,3578.27,8/27/2011,,,,,,,,,,,,,
12284,SO47778,2071.4196,4/6/2012,,,,,,,,,,,,,
16143,SO56247,26.97,4/15/2013,,,,,,,,,,,,,
11086,SO73610,99.47,12/21/2013,,,,,,,,,,,,,
28822,SO45034,3578.27,6/30/2011,,,,,,,,,,,,,
21949,SO47624,2181.5625,3/24/2012,,,,,,,,,,,,,
20109,SO58187,1155.48,5/17/2013,,,,,,,,,,,,,
14461,SO62072,2309.97,7/13/2013,,,,,,,,,,,,,
16681,SO61790,36.59,7/9/2013,,,,,,,,,,,,,
22340,SO65579,14.98,9/2/2013,,,,,,,,,,,,,
29259,SO67799,13.98,10/5/2013,,,,,,,,,,,,,
13634,SO72448,120,12/6/2013,,,,,,,,,,,,,
18114,SO74667,58.98,1/14/2014,,,,,,,,,,,,,
12961,SO74780,74.98,1/17/2014,,,,,,,,,,,,,
19539,SO54309,1120.49,3/12/2013,,,,,,,,,,,,,
21556,SO47128,2443.35,2/4/2012,,,,,,,,,,,,,
18288,SO52280,2514.93,2/5/2013,,,,,,,,,,,,,
14459,SO66363,2398.05,9/14/2013,,,,,,,,,,,,,
17624,SO70062,2357.28,11/4/2013,,,,,,,,,,,,,
21955,SO71282,2457.33,11/22/2013,,,,,,,,,,,,,
19829,SO44070,3374.99,2/28/2011,,,,,,,,,,,,,
11804,SO64098,74.98,8/12/2013,,,,,,,,,,,,,
23745,SO57220,44.22,4/30/2013,,,,,,,,,,,,,
21767,SO63519,124.45,8/3/2013,,,,,,,,,,,,,
29298,SO69071,548.98,10/24/2013,,,,,,,,,,,,,
11711,SO52377,10.24,2/7/2013,,,,,,,,,,,,,
12262,SO54166,60.47,3/10/2013,,,,,,,,,,,,,
12226,SO57307,2318.96,5/2/2013,,,,,,,,,,,,,
15068,SO57505,80.94,5/5/2013,,,,,,,,,,,,,
17410,SO61934,144.47,7/11/2013,,,,,,,,,,,,,
13702,SO48192,2181.5625,5/17/2012,,,,,,,,,,,,,
12026,SO46287,3578.27,11/22/2011,,,,,,,,,,,,,
20064,SO60409,38.98,6/18/2013,,,,,,,,,,,,,
17530,SO62650,79.47,7/23/2013,,,,,,,,,,,,,
17340,SO70484,29.26,11/10/2013,,,,,,,,,,,,,
16210,SO73225,645.94,12/16/2013,,,,,,,,,,,,,
15888,SO50651,782.99,11/27/2012,,,,,,,,,,,,,
17088,SO62498,24.99,7/20/2013,,,,,,,,,,,,,
17904,SO63676,1155.48,8/5/2013,,,,,,,,,,,,,
14209,SO70461,159,11/10/2013,,,,,,,,,,,,,
13698,SO53036,32.27,2/20/2013,,,,,,,,,,,,,
12896,SO55368,44.91,3/30/2013,,,,,,,,,,,,,
14080,SO47580,1000.4375,3/18/2012,,,,,,,,,,,,,
22974,SO54890,7.28,3/23/2013,,,,,,,,,,,,,
14211,SO58837,1223.84,5/28/2013,,,,,,,,,,,,,
11996,SO63484,2391.94,8/2/2013,,,,,,,,,,,,,
21369,SO67400,1155.48,9/29/2013,,,,,,,,,,,,,
25061,SO46878,2443.35,1/22/2012,,,,,,,,,,,,,
14357,SO49434,1000.4375,8/26/2012,,,,,,,,,,,,,
15234,SO63006,24.99,7/29/2013,,,,,,,,,,,,,
25424,SO69592,71.58,10/29/2013,,,,,,,,,,,,,
19102,SO45444,3578.27,8/15/2011,,,,,,,,,,,,,
22033,SO47815,2181.5625,4/11/2012,,,,,,,,,,,,,
18710,SO54579,2520.31,3/17/2013,,,,,,,,,,,,,
23059,SO63989,600.46,8/10/2013,,,,,,,,,,,,,
14031,SO72731,2419.06,12/10/2013,,,,,,,,,,,,,
25249,SO43717,699.0982,1/2/2011,,,,,,,,,,,,,
16663,SO52660,893.47,2/12/2013,,,,,,,,,,,,,
18763,SO58023,69.97,5/15/2013,,,,,,,,,,,,,
24691,SO58748,3.99,5/27/2013,,,,,,,,,,,,,
25237,SO74757,118.46,1/17/2014,,,,,,,,,,,,,
