CustomerID,SalesOrderNumber,SalesAmount,OrderDate,Quantity
13559,SO44056,3578.27,2/26/2011,179
20418,SO46292,3578.27,11/22/2011,179
19499,SO52167,2492.32,2/3/2013,125
25375,SO74924,32.6,1/22/2014,2
23421,SO48826,2443.35,7/3/2012,122
18907,SO51473,588.96,1/15/2013,29
15217,SO52780,31.27,2/15/2013,2
19557,SO56260,1779.97,4/15/2013,89
25679,SO65842,39.98,9/6/2013,2
24301,SO68191,1700.99,10/11/2013,85
19587,SO56189,21.49,4/14/2013,1
23557,SO57984,7.28,5/14/2013,0
16802,SO52903,13.98,2/17/2013,1
11879,SO69907,99.47,11/2/2013,5
26169,SO71110,36.27,11/19/2013,2
19353,SO44422,699.0982,4/18/2011,35
17485,SO54738,76.96,3/20/2013,4
13575,SO63504,2457.33,8/3/2013,123
21037,SO72323,811.32,12/4/2013,41
14626,SO55700,32.6,4/5/2013,2
27065,SO61329,68.97,7/1/2013,3
11784,SO67655,25.48,10/3/2013,1
22833,SO68988,29.48,10/23/2013,1
21737,SO69975,60.47,11/3/2013,3
11309,SO74376,2.29,1/5/2014,0
20829,SO48656,782.99,6/22/2012,39
15042,SO66059,1735.98,9/9/2013,87
11133,SO74212,71.96,12/30/2013,4
29110,SO44930,3578.27,6/17/2011,179
27901,SO56482,2433.04,4/19/2013,122
29276,SO45152,3578.27,7/14/2011,179
18520,SO56294,78.98,4/16/2013,4
15852,SO66131,2439.99,9/10/2013,122
13944,SO57550,71.58,5/6/2013,4
21724,SO61988,14.98,7/12/2013,1
22214,SO67352,42.28,9/29/2013,2
14255,SO48507,1000.4375,6/9/2012,50
20965,SO61695,29.99,7/7/2013,1
18124,SO66465,56.97,9/16/2013,3
18535,SO75011,29.99,1/25/2014,1
15021,SO54718,29.99,3/20/2013,1
21571,SO67465,2443.35,9/30/2013,122
28432,SO69612,28.99,10/29/2013,1
22400,SO48098,2181.5625,4/30/2012,109
14457,SO62855,2359.46,7/26/2013,118
15298,SO71171,7.28,11/20/2013,0
11091,SO74373,34.99,1/5/2014,2
14739,SO45751,699.0982,9/23/2011,35
17507,SO63381,68.97,8/1/2013,3
11418,SO73297,39.98,12/17/2013,2
26439,SO48114,782.99,5/4/2012,39
24249,SO67073,574.98,9/25/2013,29
14895,SO68061,804.48,10/9/2013,40
11718,SO53958,37.29,3/6/2013,2
12575,SO67189,618.98,9/27/2013,31
25226,SO51025,1000.4375,12/22/2012,50
13163,SO59110,30.97,5/30/2013,2
11755,SO62583,7.28,7/22/2013,0
12894,SO67123,35,9/26/2013,2
27671,SO43741,3578.27,1/9/2011,179
25887,SO44156,3399.99,3/4/2011,170
18706,SO54867,2482.23,3/22/2013,124
23015,SO64167,563.77,8/13/2013,28
12851,SO71588,71.58,11/26/2013,4
29032,SO44908,3578.27,6/14/2011,179
25574,SO60933,1273.83,6/26/2013,64
24066,SO67978,2514.93,10/8/2013,126
11921,SO68741,26.97,10/20/2013,1
16574,SO53902,4.99,3/5/2013,0
24903,SO54103,1164.47,3/9/2013,58
25075,SO57422,2469.05,5/3/2013,123
29365,SO69843,778.62,11/1/2013,39
27502,SO51993,69.99,1/30/2013,3
15559,SO53203,71.58,2/23/2013,4
24548,SO58272,38.98,5/19/2013,2
16704,SO60848,53.99,6/25/2013,3
18314,SO61445,23.78,7/3/2013,1
22889,SO71547,2393.06,11/25/2013,120
15756,SO51060,2071.4196,12/25/2012,104
11015,SO51520,2500.97,1/18/2013,125
20703,SO63873,1735.98,8/8/2013,87
25903,SO44378,3374.99,4/10/2011,169
17097,SO48458,2181.5625,6/5/2012,109
23994,SO49799,2181.5625,9/25/2012,109
11287,SO67507,33.98,10/1/2013,2
15554,SO51626,574.98,1/24/2013,29
17805,SO59105,32.28,5/30/2013,2
11215,SO52778,98.96,2/15/2013,5
19113,SO60694,1184.46,6/22/2013,59
15436,SO66924,1700.99,9/23/2013,85
11631,SO69906,74.98,11/2/2013,4
21927,SO73857,1145.48,12/24/2013,57
26820,SO74331,3.99,1/3/2014,0
14167,SO45432,3578.27,8/14/2011,179
23797,SO56078,67.59,4/12/2013,3
13116,SO67087,38.98,9/26/2013,2
11233,SO59716,28.48,6/8/2013,1
15481,SO64427,2369.97,8/17/2013,118
26250,SO52735,156.27,2/14/2013,8
14890,SO60158,21.98,6/14/2013,1
13645,SO62079,2369.97,7/13/2013,118
17917,SO44417,3578.27,4/17/2011,179
29319,SO57360,2447.05,5/2/2013,122
21987,SO47939,2181.5625,4/27/2012,109
27471,SO50992,782.99,12/18/2012,39
26366,SO70125,49.97,11/5/2013,2
25604,SO73325,1174.48,12/17/2013,59
25711,SO45183,699.0982,7/18/2011,35
22200,SO47817,2181.5625,4/11/2012,109
23277,SO52235,22.93,2/4/2013,1
21021,SO52327,628.97,2/5/2013,31
22903,SO56996,2475.95,4/29/2013,124
25387,SO58067,1249.84,5/15/2013,62
15878,SO70893,78.98,11/16/2013,4
25790,SO74406,69.46,1/5/2014,3
25192,SO57896,2480.99,5/12/2013,124
28315,SO59815,556.93,6/9/2013,28
23043,SO73524,29.99,12/20/2013,1
25755,SO65362,6.28,8/29/2013,0
16579,SO70054,69.99,11/4/2013,3
18013,SO74683,27.77,1/14/2014,1
14115,SO59807,2297.28,6/9/2013,115
23505,SO69856,616.95,11/1/2013,31
13514,SO44011,3578.27,2/17/2011,179
26332,SO64318,49.48,8/16/2013,2
26033,SO67463,1120.49,9/30/2013,56
15965,SO50967,782.99,12/16/2012,39
22282,SO52015,574.98,1/30/2013,29
14604,SO57501,78.98,5/5/2013,4
18077,SO59111,81.46,5/30/2013,4
11279,SO60671,42.28,6/22/2013,2
21335,SO63610,1183.47,8/4/2013,59
17218,SO66766,2318.96,9/21/2013,116
27117,SO69074,2419.06,10/24/2013,121
26119,SO73123,64.97,12/15/2013,3
26917,SO73713,556.26,12/22/2013,28
27623,SO43747,3578.27,1/11/2011,179
13015,SO51912,35,1/28/2013,2
21377,SO59416,69.99,6/4/2013,3
18726,SO45128,3578.27,7/10/2011,179
12388,SO64619,2329.98,8/20/2013,116
17881,SO74807,32.27,1/18/2014,2
12867,SO50911,2071.4196,12/11/2012,104
18716,SO45145,3578.27,7/12/2011,179
12386,SO49196,2071.4196,8/2/2012,104
21747,SO53658,539.99,2/28/2013,27
16821,SO64548,2344.96,8/19/2013,117
12510,SO45508,3578.27,8/27/2011,179
12284,SO47778,2071.4196,4/6/2012,104
16143,SO56247,26.97,4/15/2013,1
11086,SO73610,99.47,12/21/2013,5
28822,SO45034,3578.27,6/30/2011,179
21949,SO47624,2181.5625,3/24/2012,109
20109,SO58187,1155.48,5/17/2013,58
14461,SO62072,2309.97,7/13/2013,115
16681,SO61790,36.59,7/9/2013,2
22340,SO65579,14.98,9/2/2013,1
29259,SO67799,13.98,10/5/2013,1
13634,SO72448,120,12/6/2013,6
18114,SO74667,58.98,1/14/2014,3
12961,SO74780,74.98,1/17/2014,4
19539,SO54309,1120.49,3/12/2013,56
21556,SO47128,2443.35,2/4/2012,122
18288,SO52280,2514.93,2/5/2013,126
14459,SO66363,2398.05,9/14/2013,120
17624,SO70062,2357.28,11/4/2013,118
21955,SO71282,2457.33,11/22/2013,123
19829,SO44070,3374.99,2/28/2011,169
11804,SO64098,74.98,8/12/2013,4
23745,SO57220,44.22,4/30/2013,2
21767,SO63519,124.45,8/3/2013,6
29298,SO69071,548.98,10/24/2013,27
11711,SO52377,10.24,2/7/2013,1
12262,SO54166,60.47,3/10/2013,3
12226,SO57307,2318.96,5/2/2013,116
15068,SO57505,80.94,5/5/2013,4
17410,SO61934,144.47,7/11/2013,7
13702,SO48192,2181.5625,5/17/2012,109
12026,SO46287,3578.27,11/22/2011,179
20064,SO60409,38.98,6/18/2013,2
17530,SO62650,79.47,7/23/2013,4
17340,SO70484,29.26,11/10/2013,1
16210,SO73225,645.94,12/16/2013,32
15888,SO50651,782.99,11/27/2012,39
17088,SO62498,24.99,7/20/2013,1
17904,SO63676,1155.48,8/5/2013,58
14209,SO70461,159,11/10/2013,8
13698,SO53036,32.27,2/20/2013,2
12896,SO55368,44.91,3/30/2013,2
14080,SO47580,1000.4375,3/18/2012,50
22974,SO54890,7.28,3/23/2013,0
14211,SO58837,1223.84,5/28/2013,61
11996,SO63484,2391.94,8/2/2013,120
21369,SO67400,1155.48,9/29/2013,58
25061,SO46878,2443.35,1/22/2012,122
14357,SO49434,1000.4375,8/26/2012,50
15234,SO63006,24.99,7/29/2013,1
25424,SO69592,71.58,10/29/2013,4
19102,SO45444,3578.27,8/15/2011,179
22033,SO47815,2181.5625,4/11/2012,109
18710,SO54579,2520.31,3/17/2013,126
23059,SO63989,600.46,8/10/2013,30
14031,SO72731,2419.06,12/10/2013,121
25249,SO43717,699.0982,1/2/2011,35
16663,SO52660,893.47,2/12/2013,45
18763,SO58023,69.97,5/15/2013,3
24691,SO58748,3.99,5/27/2013,0
25237,SO74757,118.46,1/17/2014,6
14908,SO56562,39.98,4/21/2013,2
11811,SO60361,2319.99,6/17/2013,116
23302,SO64515,553.97,8/18/2013,28
12533,SO56170,198.99,4/13/2013,10
11178,SO58674,42.28,5/26/2013,2
11737,SO62327,42.28,7/17/2013,2
24801,SO67691,2419.06,10/3/2013,121
21757,SO74950,74.46,1/23/2014,4
21439,SO51332,539.99,1/6/2013,27
21244,SO59432,49.97,6/4/2013,2
12416,SO61149,39.99,6/29/2013,2
25828,SO45584,699.0982,8/29/2011,35
18348,SO53311,29.48,2/25/2013,1
25656,SO56374,539.99,4/17/2013,27
28352,SO61782,562.96,7/8/2013,28
19821,SO66992,564.99,9/24/2013,28
19239,SO73530,78.98,12/20/2013,4
22795,SO53111,67.97,2/21/2013,3
20730,SO59368,68.97,6/3/2013,3
17873,SO62176,1759.97,7/15/2013,88
16093,SO67237,554.97,9/28/2013,28
28681,SO69961,24.99,11/3/2013,1
25096,SO52663,1236.78,2/12/2013,62
11091,SO56448,39.98,4/19/2013,2
23731,SO61527,1249.84,7/4/2013,62
18467,SO51233,1700.99,12/31/2012,85
26331,SO47851,2049.0982,4/16/2012,102
15208,SO66319,902.46,9/14/2013,45
11717,SO74125,138.48,12/28/2013,7
12376,SO59439,25.48,6/4/2013,1
27198,SO62302,147.95,7/17/2013,7
18762,SO71013,1764.96,11/17/2013,88
18868,SO71987,1759.97,11/29/2013,88
13055,SO46805,2181.5625,1/13/2012,109
11720,SO58171,63.96,5/17/2013,3
14480,SO65487,74.98,8/31/2013,4
18661,SO67925,4.99,10/7/2013,0
27139,SO69221,1282.82,10/26/2013,64
29418,SO73679,83.97,12/22/2013,4
12801,SO74997,29.48,1/24/2014,1
28165,SO45424,3578.27,8/12/2011,179
24379,SO56702,13.98,4/24/2013,1
15351,SO64216,2331.95,8/14/2013,117
14265,SO74374,53.99,1/5/2014,3
19382,SO48931,1000.4375,7/16/2012,50
28279,SO57757,7.28,5/10/2013,0
24306,SO75031,7.28,1/26/2014,0
19606,SO54886,83.97,3/23/2013,4
14714,SO58130,2379.97,5/17/2013,119
18950,SO70219,2351.96,11/6/2013,118
23343,SO49035,2181.5625,7/30/2012,109
24138,SO68948,1194.97,10/22/2013,60
15205,SO50026,2071.4196,10/10/2012,104
11417,SO51409,2461.97,1/11/2013,123
16587,SO57745,2483.03,5/9/2013,124
18082,SO70336,67.97,11/8/2013,3
26354,SO71427,1750.98,11/24/2013,88
19952,SO72647,13.98,12/9/2013,1
25090,SO72748,67.93,12/10/2013,3
19058,SO51073,2181.5625,12/27/2012,109
11233,SO52443,150.95,2/8/2013,8
25747,SO54429,539.99,3/14/2013,27
12018,SO66995,2433.47,9/24/2013,122
16145,SO67740,2322.28,10/4/2013,116
25507,SO55715,4.99,4/5/2013,0
20287,SO66167,144.47,9/11/2013,7
19326,SO49390,782.99,8/21/2012,39
23939,SO55754,1709.98,4/6/2013,85
14932,SO64092,98.96,8/12/2013,5
21592,SO69268,23.97,10/27/2013,1
11013,SO74908,74.98,1/21/2014,4
18291,SO68271,21.98,10/13/2013,1
17334,SO44232,3578.27,3/21/2011,179
15161,SO53215,7.28,2/23/2013,0
19286,SO70531,1754.98,11/11/2013,88
14125,SO52718,1700.99,2/13/2013,85
12287,SO54027,1282.82,3/7/2013,64
11707,SO58569,2446.95,5/24/2013,122
24358,SO58576,2418.05,5/24/2013,121
17093,SO65510,2316.97,9/1/2013,116
15526,SO68358,49.97,10/14/2013,2
17278,SO44243,3578.27,3/23/2011,179
26097,SO46550,3374.99,12/21/2011,169
19144,SO58395,614.96,5/21/2013,31
25182,SO60532,67.59,6/20/2013,3
13204,SO70058,141.98,11/4/2013,7
24504,SO50927,2443.35,12/12/2012,122
28796,SO55516,63.97,4/2/2013,3
14929,SO60737,742.35,6/23/2013,37
23158,SO60823,599.47,6/24/2013,30
16930,SO74277,46.47,1/2/2014,2
14951,SO52296,574.98,2/5/2013,29
26055,SO61776,2384.07,7/8/2013,119
12754,SO67694,607.96,10/3/2013,30
25371,SO47204,2181.5625,2/14/2012,109
23061,SO54155,29.99,3/10/2013,1
11368,SO44993,3374.99,6/24/2011,169
28654,SO44615,3578.27,5/8/2011,179
11283,SO58878,42.28,5/29/2013,2
13478,SO59452,2454.97,6/4/2013,123
26258,SO67855,36.27,10/6/2013,2
15186,SO74366,27.28,1/5/2014,1
14428,SO45580,3578.27,8/29/2011,179
14337,SO49212,1000.4375,8/3/2012,50
12733,SO56002,33.98,4/10/2013,2
26628,SO57860,36.27,5/12/2013,2
28726,SO71466,778.62,11/24/2013,39
11114,SO73942,64.97,12/26/2013,3
12125,SO48178,2071.4196,5/15/2012,104
14790,SO53974,2442.54,3/6/2013,122
13931,SO63028,21.98,7/29/2013,1
14154,SO64863,836.44,8/24/2013,42
16390,SO55978,2475.95,4/10/2013,124
11276,SO64254,53.99,8/15/2013,3
20835,SO64519,1219.45,8/18/2013,61
11670,SO56135,62.98,4/13/2013,3
22752,SO58212,32.28,5/18/2013,2
21541,SO65834,149.98,9/6/2013,7
21465,SO51403,574.98,1/10/2013,29
12454,SO55907,71.95,4/8/2013,4
15837,SO62197,39.98,7/15/2013,2
20784,SO74951,9.99,1/23/2014,0
20564,SO45596,699.0982,8/31/2011,35
14315,SO56606,74.48,4/22/2013,4
24068,SO69094,2457.33,10/25/2013,123
28017,SO43983,3578.27,2/11/2011,179
26014,SO45913,3399.99,10/14/2011,170
11641,SO59929,29.98,6/11/2013,1
12041,SO61360,2419.96,7/1/2013,121
11519,SO63569,73.96,8/4/2013,4
15609,SO64275,27.28,8/15/2013,1
16206,SO64897,2340.94,8/25/2013,117
25831,SO66303,1183.47,9/13/2013,59
20559,SO54455,74.98,3/15/2013,4
22918,SO67845,4.99,10/6/2013,0
27331,SO52138,3.99,2/2/2013,0
19395,SO53287,1155.48,2/24/2013,58
14309,SO53294,74.48,2/25/2013,4
12648,SO57299,2442.54,5/1/2013,122
11958,SO60283,74.98,6/16/2013,4
12182,SO61740,29.99,7/8/2013,1
14149,SO64801,839.48,8/23/2013,42
13626,SO70751,2473.05,11/13/2013,124
13612,SO73987,49.97,12/26/2013,2
28842,SO44833,3578.27,6/4/2011,179
14492,SO56512,7.28,4/20/2013,0
28629,SO44631,3578.27,5/11/2011,179
19691,SO59244,569.97,6/1/2013,28
17475,SO71407,2370.96,11/23/2013,119
26616,SO62147,751.34,7/14/2013,38
16297,SO66946,2294.99,9/24/2013,115
15227,SO50457,2049.0982,11/8/2012,102
22629,SO59609,59.98,6/6/2013,3
17082,SO52850,1709.98,2/16/2013,85
23780,SO55145,1750.98,3/28/2013,88
17681,SO66493,1735.98,9/16/2013,87
13151,SO72314,91.95,12/4/2013,5
15835,SO72463,93.97,12/6/2013,5
27556,SO51066,2049.0982,12/26/2012,102
22808,SO51532,2478.34,1/19/2013,124
15503,SO48852,782.99,7/7/2012,39
13890,SO54643,800.46,3/18/2013,40
20513,SO55196,74.46,3/29/2013,4
19526,SO59396,1179.47,6/3/2013,59
18744,SO73722,10.24,12/23/2013,1
11277,SO74728,32.27,1/16/2014,2
17071,SO44144,3578.27,3/2/2011,179
14510,SO62663,2337.27,7/23/2013,117
27738,SO66719,78.98,9/20/2013,4
17302,SO67420,88.46,9/30/2013,4
12994,SO58573,2364.96,5/24/2013,118
14369,SO61621,46.47,7/6/2013,2
14046,SO64362,2304.98,8/16/2013,115
26300,SO47159,2049.0982,2/9/2012,102
16413,SO53901,37.93,3/5/2013,2
14577,SO61835,806.76,7/9/2013,40
14311,SO64000,63.97,8/11/2013,3
12786,SO70563,21.98,11/11/2013,1
20887,SO70516,1164.47,11/10/2013,58
14676,SO70749,742.35,11/13/2013,37
26446,SO74973,78.98,1/24/2014,4
26947,SO59401,624.97,6/3/2013,31
12921,SO68781,2359.98,10/20/2013,118
16604,SO69118,56.97,10/25/2013,3
20232,SO60052,91.95,6/13/2013,5
14783,SO66855,88.97,9/22/2013,4
16450,SO68227,37.97,10/12/2013,2
12032,SO53048,614.96,2/20/2013,31
16594,SO63631,2354.98,8/5/2013,118
27982,SO69924,603.49,11/2/2013,30
13173,SO46773,2181.5625,1/9/2012,109
18054,SO56664,36.96,4/23/2013,2
17037,SO65724,2334.97,9/4/2013,117
16551,SO71504,2589.41,11/25/2013,129
11277,SO55880,38.98,4/8/2013,2
22843,SO56070,48.98,4/12/2013,2
20263,SO71566,21.49,11/26/2013,1
11001,SO43767,3374.99,1/15/2011,169
13149,SO71696,29.98,11/28/2013,1
11710,SO72899,35,12/12/2013,2
21035,SO50910,782.99,12/11/2012,39
23257,SO62080,539.99,7/13/2013,27
16489,SO54484,88.46,3/16/2013,4
14799,SO57874,69.99,5/12/2013,3
16797,SO51362,1732.26,1/8/2013,87
12029,SO63467,54.97,8/2/2013,3
13587,SO69360,78.48,10/28/2013,4
12657,SO73783,2453.04,12/23/2013,123
19588,SO55541,2478.34,4/2/2013,124
11922,SO56874,59.98,4/27/2013,3
25001,SO61662,49.97,7/7/2013,2
26134,SO47099,782.99,2/1/2012,39
26317,SO47640,2071.4196,3/27/2012,104
23313,SO63059,724.47,7/29/2013,36
26327,SO64237,2384.07,8/14/2013,119
11854,SO45987,3578.27,10/25/2011,179
20624,SO46517,3578.27,12/17/2011,179
24882,SO54229,23.78,3/11/2013,1
25865,SO61775,1268.84,7/8/2013,63
23135,SO65076,553.97,8/27/2013,28
14875,SO66542,839.48,9/17/2013,42
15419,SO48573,782.99,6/14/2012,39
16097,SO51987,9.99,1/30/2013,0
20792,SO67370,39.98,9/29/2013,2
13317,SO71386,56.97,11/23/2013,3
15140,SO52216,27.28,2/4/2013,1
17843,SO56933,93.49,4/28/2013,5
29222,SO64435,796.34,8/17/2013,40
25004,SO74889,24.99,1/21/2014,1
14367,SO49609,1000.4375,9/3/2012,50
21642,SO50426,2071.4196,11/5/2012,104
25228,SO51026,1000.4375,12/22/2012,50
21252,SO52537,29.98,2/10/2013,1
28996,SO64326,78.98,8/16/2013,4
13638,SO72640,2419.06,12/8/2013,121
26988,SO57787,1179.47,5/10/2013,59
15099,SO60078,90.58,6/13/2013,5
29478,SO60955,2398.05,6/26/2013,120
13998,SO68890,147.28,10/22/2013,7
26138,SO47657,782.99,3/29/2012,39
23322,SO63001,599.47,7/28/2013,30
21932,SO73320,1158.46,12/17/2013,58
14148,SO45509,3578.27,8/27/2011,179
15118,SO45593,3578.27,8/31/2011,179
13769,SO46836,2181.5625,1/17/2012,109
27069,SO49360,2049.0982,8/18/2012,102
23928,SO55853,36.27,4/7/2013,2
21895,SO69141,2475.95,10/25/2013,124
28727,SO48271,2071.4196,5/28/2012,104
13339,SO52510,30.97,2/9/2013,2
24909,SO56757,1149.47,4/25/2013,57
27514,SO62627,539.99,7/22/2013,27
13714,SO63923,589.96,8/9/2013,29
14765,SO64996,74.98,8/26/2013,4
18023,SO67530,187.98,10/1/2013,9
21206,SO46698,2181.5625,12/31/2011,109
17828,SO49258,2443.35,8/8/2012,122
24605,SO50936,2443.35,12/13/2012,122
28608,SO70621,78.98,11/12/2013,4
19453,SO73072,1214.85,12/14/2013,61
14720,SO44651,3578.27,5/14/2011,179
24377,SO50527,2181.5625,11/16/2012,109
17026,SO53635,64.97,2/28/2013,3
14119,SO56724,4.99,4/24/2013,0
16197,SO47579,2181.5625,3/18/2012,109
17644,SO48945,2443.35,7/18/2012,122
26751,SO49738,782.99,9/16/2012,39
21448,SO51568,564.48,1/20/2013,28
12338,SO56789,2436.97,4/25/2013,122
13741,SO51364,769.49,1/8/2013,38
19562,SO58239,1735.98,5/18/2013,87
25009,SO67971,14.98,10/8/2013,1
11262,SO70609,32.27,11/12/2013,2
13497,SO53272,39.98,2/24/2013,2
24346,SO56689,2473.04,4/23/2013,124
23992,SO63620,724.47,8/4/2013,36
16448,SO68534,2428.05,10/16/2013,121
14801,SO70465,804.47,11/10/2013,40
28764,SO52423,27.28,2/8/2013,1
14982,SO54164,118.47,3/10/2013,6
27060,SO47632,782.99,3/25/2012,39
26606,SO48497,2049.0982,6/8/2012,102
16570,SO50874,2443.35,12/8/2012,122
25970,SO44996,3374.99,6/25/2011,169
12907,SO54697,141.98,3/19/2013,7
19572,SO55930,23.78,4/9/2013,1
13449,SO60097,2344.96,6/13/2013,117
24073,SO66535,68.49,9/17/2013,3
18372,SO72931,1760.47,12/12/2013,88
27538,SO74857,83.97,1/20/2014,4
18259,SO53016,8.99,2/20/2013,0
19909,SO59104,63.97,5/30/2013,3
15962,SO71382,61.96,11/23/2013,3
13464,SO47882,2181.5625,4/19/2012,109
15080,SO54880,2407.04,3/22/2013,120
21905,SO62359,14.98,7/18/2013,1
19034,SO66778,2322.28,9/21/2013,116
12336,SO73224,49.99,12/16/2013,2
21945,SO68724,2443.35,10/19/2013,122
11028,SO43831,3374.99,1/26/2011,169
24981,SO66279,32.6,9/13/2013,2
26461,SO74231,58.98,12/31/2013,3
20731,SO55363,42.97,3/30/2013,2
25992,SO60030,539.99,6/12/2013,27
11944,SO73577,791.32,12/20/2013,40
24413,SO51435,2407.04,1/12/2013,120
11691,SO58255,53.99,5/19/2013,3
23324,SO61731,548.98,7/7/2013,27
14260,SO65559,751.34,9/1/2013,38
17067,SO73583,63.97,12/21/2013,3
19766,SO45634,3578.27,9/5/2011,179
27276,SO50589,2049.0982,11/22/2012,102
14265,SO72014,28.98,11/30/2013,1
16225,SO53825,553.97,3/3/2013,28
17392,SO55577,13.98,4/3/2013,1
11141,SO58082,38.98,5/16/2013,2
26868,SO59976,539.99,6/11/2013,27
13228,SO62848,56.97,7/26/2013,3
16509,SO47628,2443.35,3/25/2012,122
21896,SO59584,74.98,6/6/2013,4
22049,SO57497,14.98,5/5/2013,1
11333,SO62135,2419.06,7/14/2013,121
24197,SO67138,1155.48,9/26/2013,58
18333,SO73795,27.77,12/24/2013,1
27640,SO75068,60.47,1/27/2014,3
12827,SO50876,2071.4196,12/8/2012,104
28208,SO53236,2398.05,2/23/2013,120
19665,SO70335,69.99,11/8/2013,3
13117,SO70435,2438.06,11/9/2013,122
18103,SO72781,1735.98,12/10/2013,87
27261,SO50539,2049.0982,11/18/2012,102
16398,SO54227,53.47,3/11/2013,3
20471,SO72151,73.97,12/2/2013,4
27658,SO55567,27.77,4/3/2013,1
11078,SO56449,68.97,4/19/2013,3
28520,SO47337,2071.4196,2/28/2012,104
17351,SO44213,3578.27,3/18/2011,179
24429,SO52896,146.06,2/17/2013,7
11681,SO53991,62.98,3/7/2013,3
11306,SO61282,2.29,6/30/2013,0
28986,SO63380,78.98,8/1/2013,4
25871,SO65825,64.97,9/6/2013,3
25941,SO46507,699.0982,12/16/2011,35
12298,SO49388,2071.4196,8/21/2012,104
17765,SO50164,2181.5625,10/25/2012,109
23744,SO68882,567.76,10/21/2013,28
27660,SO73814,21.49,12/24/2013,1
19844,SO44403,3374.99,4/14/2011,169
18008,SO45172,699.0982,7/17/2011,35
16566,SO51042,2181.5625,12/24/2012,109
12645,SO55553,2419.06,4/2/2013,121
29310,SO58182,2419.06,5/17/2013,121
12998,SO65777,2395.96,9/5/2013,120
17867,SO66175,56.97,9/11/2013,3
15467,SO74066,848.47,12/27/2013,42
11019,SO64737,2.29,8/22/2013,0
16364,SO56678,2482.23,4/23/2013,124
16411,SO57314,2478.34,5/2/2013,124
25997,SO69231,1223.84,10/26/2013,61
16552,SO70878,2543.44,11/16/2013,127
19604,SO70949,23.78,11/17/2013,1
28368,SO74135,791.32,12/28/2013,40
16330,SO58318,31.27,5/20/2013,2
20192,SO60176,1155.48,6/14/2013,58
20083,SO70048,39.98,11/4/2013,2
24331,SO72114,548.98,12/1/2013,27
12430,SO74540,64.97,1/10/2014,3
19415,SO44907,699.0982,6/14/2011,35
16238,SO55943,12.94,4/9/2013,1
13801,SO58362,819.48,5/21/2013,41
23875,SO71439,37.27,11/24/2013,2
17651,SO71508,2398.97,11/25/2013,120
14015,SO68962,34.99,10/23/2013,2
28782,SO74917,53.99,1/22/2014,3
14168,SO75019,71.95,1/25/2014,4
26815,SO49188,2049.0982,8/1/2012,102
18136,SO50518,2181.5625,11/16/2012,109
11581,SO52605,38.98,2/11/2013,2
16593,SO52821,7.28,2/15/2013,0
23247,SO70537,110.95,11/11/2013,6
13513,SO72286,2339.97,12/4/2013,117
22000,SO47803,2181.5625,4/10/2012,109
29197,SO70623,78.98,11/12/2013,4
26489,SO52126,24.99,2/2/2013,1
11698,SO56772,119.98,4/25/2013,6
19203,SO66630,539.99,9/18/2013,27
11734,SO60575,98.49,6/21/2013,5
14649,SO63470,902.46,8/2/2013,45
19824,SO65929,629.45,9/7/2013,31
24793,SO68451,2419.06,10/15/2013,121
15222,SO60388,34.99,6/18/2013,2
23411,SO52019,1134.47,1/31/2013,57
14018,SO67766,24.99,10/5/2013,1
21788,SO71615,1120.49,11/26/2013,56
19323,SO49250,782.99,8/7/2012,39
11008,SO53765,2419.06,3/2/2013,121
23897,SO54405,38.98,3/14/2013,2
17453,SO71538,2376.96,11/25/2013,119
20052,SO54672,2514.93,3/19/2013,126
13090,SO60505,2344.26,6/19/2013,117
12887,SO68780,21.98,10/20/2013,1
29378,SO70552,39.99,11/11/2013,2
25578,SO73024,1155.48,12/13/2013,58
19783,SO45716,3578.27,9/18/2011,179
27565,SO53415,33.43,2/27/2013,2
26533,SO64287,628.97,8/15/2013,31
15975,SO66600,166.28,9/18/2013,8
17192,SO66945,2376.96,9/24/2013,119
18324,SO73408,1735.98,12/18/2013,87
17628,SO52394,7.28,2/7/2013,0
27939,SO56001,92.97,4/10/2013,5
17866,SO66202,1735.98,9/11/2013,87
12263,SO58071,2324.92,5/16/2013,116
16342,SO71564,46.47,11/26/2013,2
26342,SO63608,2418.05,8/4/2013,121
20338,SO68842,123.98,10/21/2013,6
29135,SO47285,2181.5625,2/22/2012,109
27292,SO50362,2049.0982,10/31/2012,102
25525,SO71553,663.44,11/25/2013,33
14657,SO45080,699.0982,7/1/2011,35
25985,SO45132,3374.99,7/11/2011,169
15750,SO49657,782.99,9/8/2012,39
26594,SO59665,29.98,6/7/2013,1
17103,SO67089,2334.46,9/26/2013,117
14689,SO74173,4.99,12/29/2013,0
13243,SO47131,2181.5625,2/5/2012,109
21041,SO52277,589.96,2/4/2013,29
22878,SO55965,553.97,4/9/2013,28
19311,SO60740,1249.84,6/23/2013,62
11488,SO52022,2322.28,1/31/2013,116
